Class,Module Category,Source,Binding,Status Legend,Python Naming Note,Class Note
BundleResults,Control Networks,isis/src/control/objs/BundleResults/BundleResults.h,N/A,Y = converted; N = not converted; Partial = partially converted,Converted entries use the current Python name; unconverted entries use the proposed Python name,Qt 类型/信号槽较多

Group,C++ Method/Content,Python Class/Function Name,Converted,Notes
Mutation/Configuration,void setNumberLidarImageObservations(int numberLidarObservations),isis_pybind.BundleResults.set_number_lidar_image_observations,N,Qt 类型/信号槽较多
Mutation/Configuration,void setNumberObservations(int numberObservations),isis_pybind.BundleResults.set_number_observations,N,Qt 类型/信号槽较多
Mutation/Configuration,void setNumberImageParameters(int numberParameters),isis_pybind.BundleResults.set_number_image_parameters,N,Qt 类型/信号槽较多
Mutation/Configuration,void setNumberConstrainedPointParameters(int numberParameters),isis_pybind.BundleResults.set_number_constrained_point_parameters,N,Qt 类型/信号槽较多
Mutation/Configuration,void setNumberConstrainedLidarPointParameters(int numberParameters),isis_pybind.BundleResults.set_number_constrained_lidar_point_parameters,N,Qt 类型/信号槽较多
Public API,void resetNumberConstrainedPointParameters(),isis_pybind.BundleResults.reset_number_constrained_point_parameters,N,Qt 类型/信号槽较多
Public API,void incrementNumberConstrainedPointParameters(int incrementAmount),isis_pybind.BundleResults.increment_number_constrained_point_parameters,N,Qt 类型/信号槽较多
Public API,void resetNumberConstrainedImageParameters(),isis_pybind.BundleResults.reset_number_constrained_image_parameters,N,Qt 类型/信号槽较多
Public API,void incrementNumberConstrainedImageParameters(int incrementAmount),isis_pybind.BundleResults.increment_number_constrained_image_parameters,N,Qt 类型/信号槽较多
Public API,void resetNumberConstrainedTargetParameters(),isis_pybind.BundleResults.reset_number_constrained_target_parameters,N,Qt 类型/信号槽较多
Public API,void incrementNumberConstrainedTargetParameters(int incrementAmount),isis_pybind.BundleResults.increment_number_constrained_target_parameters,N,Qt 类型/信号槽较多
Mutation/Configuration,void setNumberLidarRangeConstraints(int numberLidarRangeConstraints),isis_pybind.BundleResults.set_number_lidar_range_constraints,N,Qt 类型/信号槽较多
Mutation/Configuration,void setNumberUnknownParameters(int numberParameters),isis_pybind.BundleResults.set_number_unknown_parameters,N,Qt 类型/信号槽较多
Public API,void computeDegreesOfFreedom(),isis_pybind.BundleResults.compute_degrees_of_freedom,N,Qt 类型/信号槽较多
Public API,"void computeSigma0(double dvtpv, BundleSettings::ConvergenceCriteria criteria)",isis_pybind.BundleResults.compute_sigma0,N,Qt 类型/信号槽较多
Mutation/Configuration,void setDegreesOfFreedom(double degreesOfFreedom),isis_pybind.BundleResults.set_degrees_of_freedom,N,Qt 类型/信号槽较多
Mutation/Configuration,void setSigma0(double sigma0),isis_pybind.BundleResults.set_sigma0,N,Qt 类型/信号槽较多
Mutation/Configuration,void setElapsedTime(double time),isis_pybind.BundleResults.set_elapsed_time,N,Qt 类型/信号槽较多
Mutation/Configuration,void setElapsedTimeErrorProp(double time),isis_pybind.BundleResults.set_elapsed_time_error_prop,N,Qt 类型/信号槽较多
Mutation/Configuration,void setConverged(bool converged),isis_pybind.BundleResults.set_converged,N,Qt 类型/信号槽较多
Mutation/Configuration,void setBundleControlPoints(QVector<BundleControlPointQsp> controlPoints),isis_pybind.BundleResults.set_bundle_control_points,N,Qt 类型/信号槽较多
Mutation/Configuration,void setBundleLidarPoints(QVector<BundleLidarControlPointQsp> lidarPoints),isis_pybind.BundleResults.set_bundle_lidar_points,N,Qt 类型/信号槽较多
Mutation/Configuration,void setOutputControlNet(ControlNetQsp outNet),isis_pybind.BundleResults.set_output_control_net,N,Qt 类型/信号槽较多
Mutation/Configuration,void setOutputLidarData(LidarDataQsp outLidarData),isis_pybind.BundleResults.set_output_lidar_data,N,Qt 类型/信号槽较多
Mutation/Configuration,void setIterations(int iterations),isis_pybind.BundleResults.set_iterations,N,Qt 类型/信号槽较多
Mutation/Configuration,void setObservations(BundleObservationVector observations),isis_pybind.BundleResults.set_observations,N,Qt 类型/信号槽较多
Public API,QList<Statistics> rmsImageSampleResiduals() const,isis_pybind.BundleResults.rms_image_sample_residuals,N,Qt 类型/信号槽较多
Public API,QList<Statistics> rmsImageLineResiduals() const,isis_pybind.BundleResults.rms_image_line_residuals,N,Qt 类型/信号槽较多
Public API,QList<Statistics> rmsImageResiduals() const,isis_pybind.BundleResults.rms_image_residuals,N,Qt 类型/信号槽较多
Public API,QList<Statistics> rmsLidarImageSampleResiduals() const,isis_pybind.BundleResults.rms_lidar_image_sample_residuals,N,Qt 类型/信号槽较多
Public API,QList<Statistics> rmsLidarImageLineResiduals() const,isis_pybind.BundleResults.rms_lidar_image_line_residuals,N,Qt 类型/信号槽较多
Public API,QList<Statistics> rmsLidarImageResiduals() const,isis_pybind.BundleResults.rms_lidar_image_residuals,N,Qt 类型/信号槽较多
Public API,QVector<Statistics> rmsImageXSigmas() const,isis_pybind.BundleResults.rms_image_x_sigmas,N,Qt 类型/信号槽较多
Public API,QVector<Statistics> rmsImageYSigmas() const,isis_pybind.BundleResults.rms_image_y_sigmas,N,Qt 类型/信号槽较多
Public API,QVector<Statistics> rmsImageZSigmas() const,isis_pybind.BundleResults.rms_image_z_sigmas,N,Qt 类型/信号槽较多
Public API,QVector<Statistics> rmsImageRASigmas() const,isis_pybind.BundleResults.rms_image_ra_sigmas,N,Qt 类型/信号槽较多
Public API,QVector<Statistics> rmsImageDECSigmas() const,isis_pybind.BundleResults.rms_image_dec_sigmas,N,Qt 类型/信号槽较多
Public API,QVector<Statistics> rmsImageTWISTSigmas() const,isis_pybind.BundleResults.rms_image_twist_sigmas,N,Qt 类型/信号槽较多
Public API,SurfacePoint::CoordinateType coordTypeReports(),isis_pybind.BundleResults.coord_type_reports,N,Qt 类型/信号槽较多
Public API,Distance minSigmaCoord1Distance() const,isis_pybind.BundleResults.min_sigma_coord1_distance,N,Qt 类型/信号槽较多
Public API,Distance maxSigmaCoord1Distance() const,isis_pybind.BundleResults.max_sigma_coord1_distance,N,Qt 类型/信号槽较多
Public API,Distance minSigmaCoord2Distance() const,isis_pybind.BundleResults.min_sigma_coord2_distance,N,Qt 类型/信号槽较多
Public API,Distance maxSigmaCoord2Distance() const,isis_pybind.BundleResults.max_sigma_coord2_distance,N,Qt 类型/信号槽较多
Public API,Distance minSigmaCoord3Distance() const,isis_pybind.BundleResults.min_sigma_coord3_distance,N,Qt 类型/信号槽较多
Public API,Distance maxSigmaCoord3Distance() const,isis_pybind.BundleResults.max_sigma_coord3_distance,N,Qt 类型/信号槽较多
Public API,QString maxSigmaCoord1PointId() const,isis_pybind.BundleResults.max_sigma_coord1_point_id,N,Qt 类型/信号槽较多
Public API,QString minSigmaCoord1PointId() const,isis_pybind.BundleResults.min_sigma_coord1_point_id,N,Qt 类型/信号槽较多
Public API,QString minSigmaCoord2PointId() const,isis_pybind.BundleResults.min_sigma_coord2_point_id,N,Qt 类型/信号槽较多
Public API,QString maxSigmaCoord2PointId() const,isis_pybind.BundleResults.max_sigma_coord2_point_id,N,Qt 类型/信号槽较多
Public API,QString minSigmaCoord3PointId() const,isis_pybind.BundleResults.min_sigma_coord3_point_id,N,Qt 类型/信号槽较多
Public API,QString maxSigmaCoord3PointId() const,isis_pybind.BundleResults.max_sigma_coord3_point_id,N,Qt 类型/信号槽较多
Public API,double sigmaCoord1StatisticsRms() const,isis_pybind.BundleResults.sigma_coord1_statistics_rms,N,Qt 类型/信号槽较多
Public API,double sigmaCoord2StatisticsRms() const,isis_pybind.BundleResults.sigma_coord2_statistics_rms,N,Qt 类型/信号槽较多
Public API,double sigmaCoord3StatisticsRms() const,isis_pybind.BundleResults.sigma_coord3_statistics_rms,N,Qt 类型/信号槽较多
Public API,double rmsRx() const,isis_pybind.BundleResults.rms_rx,N,Qt 类型/信号槽较多
Public API,double rmsRy() const,isis_pybind.BundleResults.rms_ry,N,Qt 类型/信号槽较多
Public API,double rmsRxy() const,isis_pybind.BundleResults.rms_rxy,N,Qt 类型/信号槽较多
Public API,double rejectionLimit() const,isis_pybind.BundleResults.rejection_limit,N,Qt 类型/信号槽较多
Public API,int numberRejectedObservations() const,isis_pybind.BundleResults.number_rejected_observations,N,Qt 类型/信号槽较多
Public API,int numberObservations() const,isis_pybind.BundleResults.number_observations,N,Qt 类型/信号槽较多
Public API,int numberImageObservations() const,isis_pybind.BundleResults.number_image_observations,N,Qt 类型/信号槽较多
Public API,int numberLidarImageObservations() const,isis_pybind.BundleResults.number_lidar_image_observations,N,Qt 类型/信号槽较多
Public API,int numberImageParameters() const,isis_pybind.BundleResults.number_image_parameters,N,Qt 类型/信号槽较多
Public API,int numberConstrainedPointParameters() const,isis_pybind.BundleResults.number_constrained_point_parameters,N,Qt 类型/信号槽较多
Public API,int numberConstrainedImageParameters() const,isis_pybind.BundleResults.number_constrained_image_parameters,N,Qt 类型/信号槽较多
Public API,int numberConstrainedTargetParameters() const,isis_pybind.BundleResults.number_constrained_target_parameters,N,Qt 类型/信号槽较多
Public API,int numberLidarRangeConstraintEquations() const,isis_pybind.BundleResults.number_lidar_range_constraint_equations,N,Qt 类型/信号槽较多
Public API,int numberUnknownParameters() const,isis_pybind.BundleResults.number_unknown_parameters,N,Qt 类型/信号槽较多
Public API,int degreesOfFreedom() const,isis_pybind.BundleResults.degrees_of_freedom,N,Qt 类型/信号槽较多
Public API,double sigma0() const,isis_pybind.BundleResults.sigma0,N,Qt 类型/信号槽较多
Public API,double elapsedTime() const,isis_pybind.BundleResults.elapsed_time,N,Qt 类型/信号槽较多
Public API,double elapsedTimeErrorProp() const,isis_pybind.BundleResults.elapsed_time_error_prop,N,Qt 类型/信号槽较多
Public API,bool converged() const,isis_pybind.BundleResults.converged,N,Qt 类型/信号槽较多
Public API,QVector<BundleControlPointQsp> &bundleControlPoints(),isis_pybind.BundleResults.bundle_control_points,N,Qt 类型/信号槽较多
Public API,QVector<BundleLidarControlPointQsp> &bundleLidarControlPoints(),isis_pybind.BundleResults.bundle_lidar_control_points,N,Qt 类型/信号槽较多
Public API,ControlNetQsp outputControlNet() const,isis_pybind.BundleResults.output_control_net,N,Qt 类型/信号槽较多
Public API,LidarDataQsp outputLidarData() const,isis_pybind.BundleResults.output_lidar_data,N,Qt 类型/信号槽较多
Public API,int iterations() const,isis_pybind.BundleResults.iterations,N,Qt 类型/信号槽较多
Public API,const BundleObservationVector &observations() const,isis_pybind.BundleResults.observations,N,Qt 类型/信号槽较多
Public API,int numberMaximumLikelihoodModels() const,isis_pybind.BundleResults.number_maximum_likelihood_models,N,Qt 类型/信号槽较多
Public API,int maximumLikelihoodModelIndex() const,isis_pybind.BundleResults.maximum_likelihood_model_index,N,Qt 类型/信号槽较多
Public API,StatCumProbDistDynCalc cumulativeProbabilityDistribution() const,isis_pybind.BundleResults.cumulative_probability_distribution,N,Qt 类型/信号槽较多
Public API,StatCumProbDistDynCalc residualsCumulativeProbabilityDistribution() const,isis_pybind.BundleResults.residuals_cumulative_probability_distribution,N,Qt 类型/信号槽较多
Public API,double maximumLikelihoodMedianR2Residuals() const,isis_pybind.BundleResults.maximum_likelihood_median_r2_residuals,N,Qt 类型/信号槽较多
Public API,MaximumLikelihoodWFunctions maximumLikelihoodModelWFunc(int modelIndex) const,isis_pybind.BundleResults.maximum_likelihood_model_w_func,N,Qt 类型/信号槽较多
Public API,double maximumLikelihoodModelQuantile(int modelIndex) const,isis_pybind.BundleResults.maximum_likelihood_model_quantile,N,Qt 类型/信号槽较多
Public API,"QList< QPair< MaximumLikelihoodWFunctions, double > > maximumLikelihoodModels() const",isis_pybind.BundleResults.maximum_likelihood_models,N,Qt 类型/信号槽较多
Mutation/Configuration,"bool setNumberHeldImages(SerialNumberList pHeldSnList, SerialNumberList *pSnList)",isis_pybind.BundleResults.set_number_held_images,N,Qt 类型/信号槽较多
Public API,CorrelationMatrix correlationMatrix() const,isis_pybind.BundleResults.correlation_matrix,N,Qt 类型/信号槽较多
Mutation/Configuration,void setCorrMatCovFileName(FileName name),isis_pybind.BundleResults.set_corr_mat_cov_file_name,N,Qt 类型/信号槽较多
Mutation/Configuration,"void setCorrMatImgsAndParams(QMap<QString, QStringList> imgsAndParams)",isis_pybind.BundleResults.set_corr_mat_imgs_and_params,N,Qt 类型/信号槽较多
Read/Write IO,"void save(QXmlStreamWriter &stream, const Project *project) const",isis_pybind.BundleResults.save,N,Qt 类型/信号槽较多
